052st,5rk1/2r1q2p/b5pQ/3pPpN1/2p2n2/P6R/P4KP1/1B5R w - - 0 34,g5h7 f4h3 h1h3 e7h7,1993,75,95,2921,crushing intermezzo master middlegame short,https://lichess.org/8Bzn6ThZ#67,
052yI,r4rk1/1p5p/p7/3p2q1/P2Pp1B1/1P2PpN1/5P2/R5QK w - - 0 28,g3e4 g5h4 g1h2 h4h2 h1h2 d5e4,1669,357,100,2,equality exposedKing long middlegame,https://lichess.org/4xsJQEEC#55,
052zB,8/2k2pp1/P6p/1P1N3r/3K4/8/8/8 b - - 2 39,h5d5 d4d5 c7b6 d5d6,1949,86,85,27,crushing defensiveMove endgame hangingPiece short,https://lichess.org/KjoHnLjc/black#78,
0530f,3r2k1/p1p3pp/1p1r1p2/8/1Pq1P1Q1/P5P1/1B3PKP/2R5 b - - 1 26,c4b3 c1c7 g7g6 g4h4 d8d7 c7d7 d6d7 h4f6,1883,276,100,2,crushing endgame veryLong,https://lichess.org/eB8EI1PD/black#52,
0531Y,3R4/p4rk1/4q2p/6Bn/2r1p3/P1b3PP/3Q1PK1/4R1N1 w - - 1 43,d2e3 c3e1 e3e1 h6g5,2046,75,86,213,crushing middlegame short,https://lichess.org/vpqRHkxE#85,
05393,5r1k/p3q1b1/1p4Qp/2p1P3/2P5/1P3KP1/P7/2B4R w - - 1 34,f3g2 e7b7 g2g1 f8f1 g1f1 b7h1 f1e2 h1c1 e5e6 c1b2,1798,75,96,1156,attraction crushing deflection endgame skewer veryLong,https://lichess.org/EM2iSN4T#67,
053CS,8/4k3/4Pp2/5PbP/P2nK1P1/8/8/8 b - - 4 41,d4e6 f5e6 e7e6 a4a5,1342,75,91,483,crushing defensiveMove endgame short,https://lichess.org/UoNYgIkt/black#82,
053Cr,2rr2k1/1b2q1bp/4p1p1/p1n5/2B2Pn1/1PN1BN2/P5PP/2RRQ1K1 w - - 2 24,e3c5 e7c5 g1h1 g4f2 e1f2 c5f2,1801,75,82,638,crushing fork long middlegame,https://lichess.org/IDeBr16p#47,
053DK,8/1p4pp/1P2kp2/p1p5/P3r3/2N1n3/4R1PP/6K1 b - - 4 41,e6e5 c3e4 e5e4 g1f2,1318,74,92,2288,crushing endgame short,https://lichess.org/cPKoUEB4/black#82,
053LP,3rr1k1/pbp2ppp/1p6/nNnP2q1/2P5/P6P/1B2BPP1/1R1QR1K1 b - - 12 21,a5c4 e2c4 e8e1 d1e1,1172,75,95,1289,advantage hangingPiece middlegame short,https://lichess.org/fZP7SFHb/black#42,
053Mo,8/p1k2ppp/1p1n4/2PP1P2/BK3B1P/P7/4rP2/8 b - - 0 44,b6c5 b4c5 e2e4 f4d6,776,95,74,104,crushing endgame pin short,https://lichess.org/0lc3bx1t/black#88,
053Os,5rk1/6p1/3PP2p/1B4p1/2P5/P1n5/6PP/3R2K1 w - - 1 33,d1f1 c3e2 g1h1 f8f1,902,76,100,130,backRankMate deflection endgame mate mateIn2 short,https://lichess.org/h97DFIXe#65,
053RK,2kr3r/pp1b1p1p/1qp1pp2/8/1b2P3/P1NB4/1PPQ1PPP/R3K2R b KQ - 0 12,b4c5 c3a4 c5f2 d2f2 b6f2 e1f2,1419,75,93,569,advantage long middlegame,https://lichess.org/w0y6x9ol/black#24,Sicilian_Defense,Sicilian_Defense_Nyezhmetdinov-Rossolimo_Attack
053S8,1r4k1/1r3p2/1P1Qp2p/3nP1p1/3p2P1/3P1K2/5P1P/1R6 w - - 0 35,f3e4 d5c3 e4f3 c3b1,873,85,95,904,crushing endgame fork short,https://lichess.org/TJ2GL4Th#69,
053Tv,8/p7/3k2p1/4p2p/P3K1PP/5P2/8/8 b - - 0 41,a7a6 g4h5 g6h5 e4f5,2248,75,86,309,crushing endgame pawnEndgame short,https://lichess.org/eigBGXBT/black#82,
053Un,2b1Q3/6kr/p7/3p4/2pP1q2/1P6/P4PP1/R1R2K2 w - - 2 32,e8c8 h7h1 f1e2 f4e4 e2d2 e4d3,1632,77,97,1992,endgame long mate mateIn3,https://lichess.org/lpsJkIhe#63,
053a0,3r2k1/2p2ppp/1p2p3/3P4/2P5/1P2Q2P/2q2PP1/4R1K1 b - - 0 24,e6d5 e3e8 d8e8 e1e8,1216,93,56,76,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/Wb1hlb9U/black#48,
053dH,rn2kb1r/pQp1pppp/8/4q3/2b5/8/PP1PBPPP/R1B1K1NR b KQkq - 0 8,c4d5 b7c8,1431,76,94,477,mate mateIn1 oneMove opening,https://lichess.org/Dz4QWy5o/black#16,
053nF,2b3k1/1p2b1pp/1pn1p3/rB1pN3/Pn1P4/BPK5/5rPP/RN5R w - - 0 17,e5c6 f2c2,1235,291,100,3,mate mateIn1 middlegame oneMove,https://lichess.org/vnvkqPr4#33,French_Defense,French_Defense_Advance_Variation
053uU,5rk1/p1Q3pp/3P1p2/8/8/1P3KP1/4RP2/3q4 b - - 4 38,d1d3 e2e3 d3d1 f3g2,1583,90,33,53,advantage defensiveMove endgame short,https://lichess.org/zOhGMaJe/black#76,
053vG,1R6/1P4p1/7p/5P2/8/5kP1/1r5P/6K1 w - - 1 46,g1f1 b2b1,1243,151,100,28,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/VEKhqjnv#91,
053wO,3rr1k1/2p1np1p/p5p1/1p1R3q/1P3b2/P4N1P/BB2QPP1/4R1K1 b - - 0 23,e7d5 e2e8 d8e8 e1e8,855,120,82,34,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/bdxLagBj/black#46,
0540N,r6r/pppk2pp/3pNn2/1N5b/3P4/8/PP3PPP/2R1R1K1 b - - 7 19,a8e8 c1c7,1396,77,100,120,mate mateIn1 middlegame oneMove,https://lichess.org/5D2wn2a8/black#38,Italian_Game,Italian_Game_Classical_Variation
0540T,2bR1k1r/p3qp2/2p1p1p1/2p1P1QN/2P5/1P4P1/P4P2/6K1 b - - 16 35,e7d8 g5d8,1251,91,89,50,endgame hangingPiece master mate mateIn1 oneMove,https://lichess.org/i4tYtgfk/black#70,
0542a,r1bq2nr/pppp1kpp/8/2b1N3/3nPp2/8/PPP3PP/RNBQK2R b KQ - 1 7,f7e6 d1g4 e6e5 c1f4,2136,75,93,4770,crushing opening sacrifice short,https://lichess.org/a3p2nQj1/black#14,Kings_Gambit_Accepted,Kings_Gambit_Accepted_Bishops_Gambit
054BF,6k1/8/5P2/4R1K1/5P1P/1p6/8/1r6 w - - 0 53,g5g6 b1g1 g6h6 b3b2,1108,85,84,156,advancedPawn crushing endgame rookEndgame short,https://lichess.org/T2pPc30K#105,
054ND,r7/3R4/p2P3p/8/8/P1k2nP1/5P2/5K2 b - - 0 40,a8c8 d7c7 c8c7 d6c7,925,85,73,144,advancedPawn crushing endgame short,https://lichess.org/neoCeSe1/black#80,
054QS,5r2/5r2/p6k/1pNp2pp/1P1q4/P2B4/3Q2PP/2R4K w - - 2 38,h2h3 f7f1 c1f1 f8f1 d3f1 d4d2,817,80,77,80,crushing long middlegame,https://lichess.org/Url9SqlE#75,
054R0,2r3k1/p1p1q1p1/2Qn3p/5p2/2pB4/2P5/Pr3PPP/4R1K1 w - - 0 24,e1e7 b2b1 e7e1 b1e1,957,98,73,32,backRankMate endgame mate mateIn2 short,https://lichess.org/DGWubGmy#47,
054Sw,1R4k1/2r1pp2/3p2p1/q5b1/p2PP1B1/2P4Q/P1K5/8 b - - 2 30,g8g7 h3h8,1231,316,71,18,endgame mate mateIn1 oneMove,https://lichess.org/at38S794/black#60,
054TA,7k/6p1/4Q2p/P4p2/4Bqb1/2P5/1P1r1PPP/4R1K1 w - - 2 27,e4d5 f4f2 g1h1 d2d5,2081,75,97,2739,crushing endgame short,https://lichess.org/Dkm0mKhC#53,
054WZ,rnbr2k1/pp3pbp/2p3p1/4N3/2P1n3/2N1P2P/PP2BPP1/R1B2RK1 w - - 1 12,e5f7 e4c3 f7d8 c3e2,1625,77,93,382,advantage opening short,https://lichess.org/AXSsEWrC#23,Kings_Indian_Defense,Kings_Indian_Defense_Semi-Classical_Variation
054ce,3r2k1/pp3pp1/4p2p/3rP3/1q1P2R1/6Q1/PP4PP/3R2K1 b - - 2 25,g7g6 g4g6 f7g6 g3g6 g8h8 g6h6,1623,75,81,233,advantage endgame kingsideAttack long sacrifice,https://lichess.org/VMOePcwj/black#50,
054kt,4r1k1/4qppp/p1p5/1p6/8/2P1Q2P/5PP1/4R1K1 b - - 0 40,e7d7 e3e8 d7e8 e1e8,686,124,67,14,backRankMate endgame mate mateIn2 short,https://lichess.org/4YjnyVxe/black#80,
054n8,r4rk1/pp3ppp/2nbpq2/3p2B1/3P1n2/2PB1N1P/PP2QPP1/R4RK1 w - - 12 14,e2c2 f4h3 g2h3 f6f3,1451,76,92,1505,advantage deflection discoveredAttack kingsideAttack middlegame short,https://lichess.org/Ingpk92C#27,Caro-Kann_Defense,Caro-Kann_Defense_Exchange_Variation
054x7,r2n4/pbp1N2k/1p2p2p/8/4P3/3B2R1/PPP5/1K6 b - - 7 27,h7h8 g3g8 h8h7 e4e5 b7e4 d3e4,1139,75,97,1318,discoveredAttack endgame exposedKing long mate mateIn3,https://lichess.org/lc6bnBNr/black#54,
0550Q,3r2k1/ppqr1ppp/4pbn1/2p5/2PPR1QP/2B3P1/PPB2P2/4R1K1 w - - 0 23,d4c5 f6c3 b2c3 f7f5 g4h5 f5e4,1741,76,86,82,crushing fork long master middlegame,https://lichess.org/xW8W3YnR#45,
0550i,2r3k1/p1pR1ppp/1p4b1/4r3/2P1P3/5B1P/P4KP1/3R4 b - - 3 26,e5c5 d7d8 c8d8 d1d8,600,81,100,158,backRankMate endgame mate mateIn2 short,https://lichess.org/rENNiTCZ/black#52,
0552M,8/8/p7/P4p2/3Kp1kp/4P3/5PP1/8 b - - 1 40,h4h3 g2h3 g4h3 d4e5 h3g4 e5f6 f5f4 f6e5 f4e3 f2e3,1995,76,90,1010,crushing endgame pawnEndgame veryLong zugzwang,https://lichess.org/r4Qvs5i4/black#80,
0556F,5rk1/5ppb/1pN5/3P1P1P/1PP1n3/4q2P/1QK5/r4BR1 b - - 6 31,a1a2 g1g7 g8h8 g7g8 h8g8 c6e7,2265,74,94,6359,attraction doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/QglO5BZO/black#62,
0557I,7B/1p1k1p1p/3pp3/4b2N/2P4q/1QP5/PP3PPn/R6K w - - 1 31,h8e5 h2f3 e5h2 h4h2,1321,77,97,3282,discoveredAttack endgame mate mateIn2 short,https://lichess.org/wUJFFLCQ#61,
055Is,2r2r2/5q1k/3p3p/1p3b2/2PQ4/P1N1P1R1/1p4PP/5RK1 b - - 1 31,f7c4 d4g7,1458,162,77,75,mate mateIn1 middlegame oneMove,https://lichess.org/zGFxEOSN/black#62,
055Rv,8/4bp2/p3k3/4Ppp1/1PPRqP2/8/3Q1KP1/r7 b - - 0 32,e4b1 d4d6 e7d6 d2d6,1106,77,83,143,endgame mate mateIn2 sacrifice short,https://lichess.org/cf56mvI6/black#64,
055TQ,8/5p2/1rk1p1p1/3pP1Pp/3P3P/1R1K4/8/8 w - - 0 54,b3b6 c6b6 d3c3 b6a5 c3b3 a5b5,2027,75,100,125,crushing defensiveMove endgame long zugzwang,https://lichess.org/gQhrquzX#107,
055gT,r5k1/5p2/5Bp1/p6p/2r4P/5pK1/P2R1P2/8 b - - 1 32,a8a6 d2d8 g8h7 d8h8,981,212,100,13,endgame mate mateIn2 short,https://lichess.org/jEYHCgdi/black#64,
055hQ,5rk1/8/p3P2p/3r3q/7P/PP2n1P1/1BQ2P2/5RK1 w - - 1 32,f2e3 f8f1 g1f1 h5f3,1893,75,91,883,attraction crushing endgame short,https://lichess.org/J8jHDrxQ#63,
055jM,r4k1r/ppqb2pp/4p1B1/3pP3/8/2bQ2B1/P1P2PP1/RN3K1R b - - 6 17,c3a1 d3f3 f8e7 g3h4,2310,79,95,3475,mate mateIn2 middlegame short,https://lichess.org/V73sGGvw/black#34,Caro-Kann_Defense,Caro-Kann_Defense_Advance_Variation
055lF,4rrk1/1p1n2p1/p2p2p1/3P1q2/1PP1p3/5N1P/P2Q1PP1/R3R1K1 w - - 0 21,f3g5 e4e3 e1e3 f5g5,1588,73,97,11344,advantage interference middlegame short,https://lichess.org/cmTYzD47#41,
055m7,1r1nk2r/p2nbppp/8/4p3/Bp6/8/PPP2PPP/R1B1R1K1 b k - 6 16,e8g8 a4d7,1466,500,100,0,equality hangingPiece middlegame oneMove,https://lichess.org/hK9cVen0/black#32,
055tr,2r3k1/1b3pPp/7B/8/Bp1b4/6PP/7K/5R2 b - - 1 37,c8a8 a4b3 d4g7 h6g7 b7d5 b3d5,1535,236,100,6,crushing endgame long,https://lichess.org/PePfYcJ5/black#74,
055wS,6k1/p1p3p1/2q4p/4Q3/2PR4/2r3P1/P2K3P/8 b - - 6 37,c3a3 d4d8 g8h7 e5f5 c6g6 d8h8 h7h8 f5g6,1494,288,100,9,crushing deflection endgame veryLong,https://lichess.org/trPRh2Bs/black#74,
05608,2r2k1r/1pq2bp1/p2p4/3PpP1p/4P1nP/1PN1B3/P3Q3/R2B1RK1 b - - 0 24,c7c3 a1c1 g4e3 c1c3,1395,75,74,2622,advantage middlegame short,https://lichess.org/HaH9BJJL/black#48,
0560H,5rk1/5p2/1q3Q1p/4p3/2P1P3/5N2/Pr3PPP/3R2K1 w - - 1 23,f6e5 b6f2 g1h1 f2g2,1088,87,95,322,endgame mate mateIn2 short,https://lichess.org/67efYfCR#45,
0562B,1qr3k1/5pbp/b5p1/1NP1p3/P1Q5/7P/5PP1/3R2K1 b - - 0 30,g7f8 d1d7 f8e7 d7e7,1633,79,78,58,crushing middlegame short,https://lichess.org/Koca01FC/black#60,
056LQ,r4rk1/1bn2pp1/5q1p/2p1p1N1/1p1pPP2/1B1P3P/1PPQ2P1/R4RK1 w - - 0 22,f4e5 f6g5 a1a8 b7a8 d2g5 h6g5,2205,78,82,103,advantage long middlegame,https://lichess.org/phUO8KJL#43,
056NF,rr4k1/2p2p2/3b2p1/2pP2Np/b6Q/4P2P/Pp3PP1/1R4K1 w - - 2 30,g2g4 a4c2 b1b2 b8b2,1136,226,67,2,crushing middlegame short,https://lichess.org/AnXxaBP2#59,
056QB,r4r2/3k1p2/p3p1pp/q1ppP3/6Q1/P3R3/1PP2PPP/2KR4 b - - 1 21,a8b8 d1d5,1182,78,88,127,advantage endgame oneMove pin,https://lichess.org/bKqLriLs/black#42,
056TX,1r3rk1/1b1p1pb1/pp1P2p1/7q/8/N4PB1/PP1QB2P/1R3RK1 w - - 0 23,f3f4 h5c5 f1f2 g7d4 g1f1 d4f2,2076,77,91,1275,advantage long middlegame pin,https://lichess.org/o1oF0Hq8#45,
056gr,1r1q1r2/1p1b2kp/pN1Q2p1/5p2/2B5/8/P4PPP/4R1K1 b - - 0 24,d7e8 b6d7 d8d7 e1e7 g7h6 e7d7,2750,111,91,406,attraction crushing fork long middlegame sacrifice,https://lichess.org/Cfj9zxzm/black#48,
056qd,1k5r/4bp1p/Q3p3/2N2p2/1q1r4/8/PP3PPP/R3R1K1 w - - 1 24,e1e3 b4c5 e3c3 h8d8 c3c5 d4d1 a1d1 d8d1 a6f1 d1f1 g1f1 e7c5,2670,94,77,155,advantage hangingPiece master middlegame quietMove sacrifice veryLong,https://lichess.org/H3wocQ3e#47,
0570Z,5r1k/1Qb2qp1/7p/8/3p4/3N2PP/5PK1/4R3 b - - 0 41,c7d8 b7f7 f8f7 e1e8 h8h7 e8d8,1354,185,100,13,crushing endgame fork long,https://lichess.org/gDXdjk34/black#82,
0572j,4r1k1/2p2ppb/p1p4p/2P1q1b1/1P3NP1/P2p1P1P/3Q1BK1/4R3 b - - 8 37,e5f4 e1e8,1075,84,89,72,backRankMate hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/GaWJ8vcK/black#74,
0575T,1r4k1/2Q3b1/3B2pp/p7/8/4P3/KP1R1P2/5q2 b - - 2 34,f1b5 c7b8 b5b8 d6b8,1261,90,59,179646,crushing endgame short,https://lichess.org/q2W3RANR/black#68,
057C8,6RK/7P/8/6r1/8/4p3/8/7k b - - 1 78,g5e5 h8g7 e5g5 g7h6,2049,91,87,28,crushing defensiveMove endgame rookEndgame short,https://lichess.org/0mi27ZAK/black#156,
057Fj,2r5/5k1p/4p1p1/1B1b2P1/1P3P2/p5RQ/P2R4/qK6 w - - 1 41,b1a1 c8c1,1156,157,100,48,endgame mate mateIn1 oneMove,https://lichess.org/eVAcbKIN#81,
057Kw,r4rk1/2pq1ppp/p1n5/1pPpP3/6b1/P4N2/BP3PPP/2RQ1RK1 b - - 0 19,c6e5 f3e5 g4d1 e5d7,1047,78,79,146,crushing hangingPiece middlegame short,https://lichess.org/EEOAgCYI/black#38,Ponziani_Opening,Ponziani_Opening_Jaenisch_Counterattack
057XH,2r1k2r/pp3p1p/4pQp1/1b1pPn2/3P1P2/B7/P4RPP/RNq3K1 w k - 8 20,a3c1 c8c1 f2f1 c1f1,785,77,99,892,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/ZdaGGXez#39,
057YP,r4rk1/ppb2p1p/2nqp1p1/6Bn/1PBP4/P4P2/3QNPRP/R6K b - - 5 20,c6e5 d4e5 d6d2 g5d2,1473,74,93,880,advantage middlegame short,https://lichess.org/ytBvLpMG/black#40,
057f0,7r/7r/4p2P/1p1p2k1/p2P3R/2P1K3/PP6/7R b - - 0 44,h7h6 h4h6 h8h6 h1h6 g5h6 e3f4 h6g7 f4e5 g7f7 e5d6,1749,74,93,1463,crushing endgame rookEndgame veryLong,https://lichess.org/VRilWs4r/black#88,
057fF,r2qkb1r/pp3ppp/2n1b3/3pP3/3P4/5N2/PP4PP/R1BQKB1R w KQkq - 1 12,f1b5 d8a5 e1f2 a5b5,1076,100,100,33,crushing fork opening short,https://lichess.org/U47azeKb#23,Alekhine_Defense,Alekhine_Defense_Two_Pawn_Attack
057sV,8/8/R4p2/3kpPP1/7P/8/p5K1/r7 b - - 1 46,f6g5 h4g5 a1c1 a6a2,2242,83,43,72,crushing endgame master rookEndgame short,https://lichess.org/CkgmmUFS/black#92,
057ub,2kr3r/1ppb2pp/p1n2q2/8/B3Q3/b3PNB1/1PP2PPP/2KR3R w - - 0 15,c2c3 f6c3 e4c2 a3b2,2020,75,91,976,advantage middlegame pin queensideAttack short,https://lichess.org/WEX71n4f#29,Queens_Pawn_Game,Queens_Pawn_Game_Accelerated_London_System
057wA,1kqr1r2/p3Q3/1p6/PR1Pp2p/2P5/3Pb3/6PP/1R5K b - - 0 27,d8d7 e7e5 b8a8 e5e3,1499,80,78,39,crushing fork middlegame short,https://lichess.org/w68YhIIq/black#54,
0581A,5bk1/3p2pp/p1n1p1P1/1q1pP3/3P4/PrB2N2/1P1Q1P2/2R3K1 b - - 0 31,h7h6 d2f4 b5b8 f4f7,1500,500,100,2,crushing middlegame short,https://lichess.org/UeYLag25/black#62,
0582U,r4rn1/pp1Q4/5pkp/2p5/2B1bqP1/P1P5/1PP1K3/4R3 b - - 3 28,f8d8 d7f7 g6g5 f7h5,1756,77,79,71,mate mateIn2 middlegame short,https://lichess.org/dhS1k1qE/black#56,
0585O,k5r1/ppQ2p1p/2p3q1/1P1p4/4r3/4P1PP/P4P2/R1R3K1 b - - 2 26,c6b5 c7c8 g8c8 c1c8,633,87,90,1082,backRankMate endgame master masterVsMaster mate mateIn2 sacrifice short,https://lichess.org/GBr8dUmA/black#52,
05874,2r1r1k1/pp3ppp/5b2/qP1pp3/n1P5/P2P2P1/2QN1P1P/1R2NRK1 b - - 0 20,a4c3 d2b3 a5a3 c2c3,1557,74,98,1904,advantage middlegame short,https://lichess.org/2Ima24rE/black#40,
058Cp,6k1/5p1p/8/1R2QqP1/2p1b2P/2P1B3/5P1K/r3n1N1 b - - 0 32,f5e5 b5e5 e1f3 g1f3,1249,139,82,43,advantage master middlegame short,https://lichess.org/f813aDA7/black#64,
058MZ,r2q1rk1/pp3pnp/5b2/2p5/3pB3/P2P3P/1PPQ4/2K1R1R1 b - - 1 25,g8h8 d2h6 f6g5 g1g5 d8g5 h6g5,1700,333,100,1,crushing long middlegame,https://lichess.org/sT3pBPXg/black#50,
058XC,5r2/4b1k1/p1pqp3/3p4/3P1rp1/2PQ2R1/PPN3P1/5RK1 w - - 2 30,f1f4 d6f4 g3g4 f4g4,1081,76,93,193,crushing middlegame short,https://lichess.org/p1uZM9pF#59,
058i4,2k4r/2p2p2/2p5/p5q1/6b1/PP1P2b1/R1PN1Q2/1K2R3 w - - 6 28,f2e3 g3f4 e3a7 f4d2 a7a8 c8d7 a8h8 d2e1 h8d4 d7c8,2072,75,87,647,advantage defensiveMove middlegame skewer veryLong,https://lichess.org/tMMD4lGi#55,
058j3,rn3rk1/pp6/3pbq1p/2p4P/2P3pP/2P1P3/P2NB3/R2QK2R w KQ - 0 19,e2g4 f6f2,1665,143,-20,27,mate mateIn1 middlegame oneMove,https://lichess.org/P4mC3pAo#37,Kings_Indian_Defense,Kings_Indian_Defense_Normal_Variation
058vZ,2kB3r/pp3ppp/2p5/q7/1b4b1/P2p1P2/3NQ1PP/R3KBNR b KQ - 0 15,d3e2 d8a5 e2f1r e1f1,1058,268,-45,7,crushing middlegame short,https://lichess.org/hc001XVj/black#30,Center_Game,Center_Game_Other_variations
058xl,4Q3/3R3p/7k/2P5/1P6/3Q2p1/5qP1/7K w - - 3 40,e8a8 f2e1 d3f1 e1f1,1213,75,90,124,endgame mate mateIn2 short,https://lichess.org/htJMG0up#79,
0596k,6rk/pp3prp/4bp2/3p3q/7N/P4R1P/2P3P1/R3Q2K b - - 4 25,g7g3 f3g3 g8g3 e1g3,1190,75,89,1425,crushing middlegame short,https://lichess.org/6w1b7KyQ/black#50,
0597O,rn5r/p1p2kpp/2b1p3/3q4/1BpPn3/2P1PB2/2Q2PPP/R4RK1 b - - 7 16,h7h5 a1a5 d5d7 f3e4,1783,75,83,244,advantage middlegame short,https://lichess.org/S0TGknoz/black#32,Queens_Gambit_Declined,Queens_Gambit_Declined_Queens_Knight_Variation
0597t,1r1qnk2/p2p2pp/b1pNp3/4P3/2P2Q2/8/PP2B1PP/6K1 b - - 1 19,f8g8 f4f7 g8h8 f7f8,1087,78,93,627,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/gtTF62f8/black#38,Sicilian_Defense,Sicilian_Defense_Open
0598v,r1r3k1/1q1n1ppp/p2bpnb1/8/P1pN3P/2N1P3/3PBPP1/B1RQK2R b K - 2 16,b7g2 e2f3 g2h1 f3h1,1122,76,96,758,advantage fork master middlegame short trappedPiece,https://lichess.org/DyW4BLlK/black#32,Polish_Opening,Polish_Opening_Other_variations
059LJ,r1b1k2r/ppp2p1p/2n1pp2/3q4/1b1P4/P1N1P3/1P3PPP/R2QKBNR b KQkq - 0 8,b4a5 b2b4 a5b4 a3b4,1485,88,52,39,advantage opening short,https://lichess.org/DXlkxGBC/black#16,Queens_Gambit_Declined,Queens_Gambit_Declined_Modern_Variation
059Mb,5k2/5p1p/p3bBp1/4P3/2r4P/8/2R2PP1/6K1 w - - 1 42,c2a2 c4c1 g1h2 e6a2,783,77,98,776,crushing discoveredAttack endgame short,https://lichess.org/XmtxClEG#83,
059NN,8/6R1/1k1B4/1B3p2/1P2bP2/1K2n3/2r5/8 w - - 4 56,b5d7 e4d5 b3a4 c2a2,1041,75,100,1710,endgame mate mateIn2 short,https://lichess.org/UMAuotQo#111,
059T6,r5k1/1p3b2/p2b2pp/5K2/P2RP3/6P1/1P3P1P/2R5 w - - 0 35,f5f6 d6f8 d4d7 f8g7,2026,76,83,59,crushing endgame quietMove short,https://lichess.org/5b23TD6l#69,
059XJ,6k1/5p1p/4pnp1/ppq1N3/5P2/2P4P/PP4PK/3Q4 b - - 0 27,c5f2 d1d8 g8g7 d8f6 g7f6 e5g4 f6f5 g4f2,1460,81,90,93,attraction crushing endgame fork sacrifice veryLong,https://lichess.org/84ti6aO3/black#54,
059eZ,r1bq1rk1/pp3ppp/5n2/3p2B1/2Q5/2N2N2/PP3PPP/R3K2R w KQ - 0 13,c3d5 d8d5 c4d5 f6d5,1891,223,50,7,equality middlegame short,https://lichess.org/fUk84wQG#25,
059fx,8/5p2/2p1p1k1/1p4rp/1P1P1KP1/R1P4P/8/8 b - - 3 31,f7f5 a3a8 g6h6 a8h8,2227,77,84,105,crushing endgame master quietMove rookEndgame short,https://lichess.org/mT1vq1B5/black#62,
059iX,3r1bk1/pp3ppp/2q5/3pP3/4nN2/1P3QP1/PB3P1P/4R1K1 w - - 1 23,f4d5 e4d2 d5e7 f8e7 f3c6 b7c6,2067,76,90,719,advantage long middlegame,https://lichess.org/tI42BeZM#45,
059vO,1k1r3r/ppqn4/2pb4/4pp1p/1N4bP/1QP1B1P1/PP3PB1/R3K2R b KQ - 1 18,f5f4 b4a6 b8c8 a6c7,2076,134,100,15,crushing middlegame pin queensideAttack short,https://lichess.org/NPeJF05s/black#36,Caro-Kann_Defense,Caro-Kann_Defense_Bronstein-Larsen_Variation
05A3l,r1r5/1b1k1ppp/p3p3/1pQnn3/2p1P3/8/PP3PPP/2KR1B1R w - - 0 20,c5b6 e5d3 c1b1 d5b6,1712,76,87,803,crushing middlegame short,https://lichess.org/NgkAodlB#39,
05AGG,r5k1/4npp1/2ppbq1p/1p2p3/rPP1P3/3P4/BQ1N1PPP/R4RK1 w - - 7 19,c4b5 a4a2 a1a2 a8a2 b2a2 e6a2,1495,75,93,391,crushing long middlegame,https://lichess.org/okchBTVg#37,Kings_Pawn_Game,Kings_Pawn_Game_McConnell_Defense
05ARI,6k1/4pp1p/q2pb3/5PPB/3RP2P/1p6/rQ6/1KR5 w - - 1 33,f5e6 a2b2 b1b2 a6a2,1594,456,100,1,attraction endgame equality short,https://lichess.org/RmvFrA8q#65,
05AcG,r4rk1/3p1ppp/p7/2p1PNb1/b1P5/BR4Q1/P2q1PPP/1R4K1 w - - 0 21,b3e3 d2c2 b1f1 c2f5,2171,76,93,2223,crushing fork master middlegame short,https://lichess.org/HUouryck#41,
05Ake,1k4r1/ppp2q2/2n5/7p/3PR3/2PB4/PP1Q2KP/RN6 w - - 1 24,g2h1 f7f3 d2g2 f3g2,1557,75,94,1290,mate mateIn2 middlegame short,https://lichess.org/jwhvXang#47,
05Aul,4r1k1/pp2Ppp1/3p4/3Pp3/4r2q/3Q2R1/PPP4N/5RK1 w - - 9 27,g3g4 e4g4 h2g4 h4g4,1001,114,83,14,crushing kingsideAttack middlegame short,https://lichess.org/a9q4uRAi#53,
05Az7,4rrk1/5pp1/p1q4p/1p1PR3/7P/P1P3BP/1P2Q2K/8 b - - 0 32,c6d5 e5e8 f8e8 e2e8,944,96,83,135,advantage endgame short,https://lichess.org/DUufNLzY/black#64,
05B0n,1r4k1/p1n1pp1p/3p2pQ/q1pP2P1/1rP1P2P/8/1P1RN3/2KN3R w - - 1 23,e2c3 a5a1 c1c2 b4b2 c2d3 b2d2 d3d2 b8b2 d1b2 a1b2 d2e3 b2c3,2711,87,94,287,attraction crushing deflection middlegame queensideAttack veryLong,https://lichess.org/wJMFhxFl#45,
05B1i,4r1k1/p1q2pbp/5np1/3p4/Q2B4/1N5P/Pr3PP1/3R1RK1 b - - 3 25,b2c2 d4f6 e8e4 f6d4 c2c4 a4a7 g7d4 a7c7,2383,78,92,3148,advantage middlegame veryLong,https://lichess.org/twkTpvCD/black#50,
05B3O,r3kr2/ppp2pQp/4bq2/6b1/2B5/2P5/P1P2PPP/1K1RR3 w q - 3 15,g7f6 g5f6 c4e6 f7e6,1086,81,75,124,advantage middlegame short,https://lichess.org/OZp6PGYW#29,Scotch_Game,Scotch_Game_Other_variations
